player_id,player_name,team_name,minutes_played,total_pressures_abs,pressures_per_90,residuo_medio,ranking_residual,ranking_intensidade_p90,dif_ranking
5474,Ivan Perišić,Croatia,266,59,19.962406015037594,-0.03899596966241076,194,38,-156
42822,András Schäfer,Hungary,232,50,19.39655172413793,-0.04041495717526134,195,46,-149
22084,Bukayo Saka,England,277,60,19.494584837545126,-0.0418550075257591,196,44,-152
5612,Mikael Lustig,Sweden,319,22,6.206896551724138,-0.04216240780893203,197,241,44
5562,Thomas Müller,Germany,311,57,16.4951768488746,-0.04245809293625307,198,81,-117
3961,N''Golo Kanté,France,415,93,20.168674698795183,-0.04256976895226654,199,34,-165
7801,Antonín Barák,Czech Republic,193,22,10.259067357512954,-0.04277607600776891,200,186,-14
5673,Bartosz Bereszyński,Poland,283,60,19.081272084805654,-0.0428221831756302,201,51,-150
3957,César Azpilicueta Tanco,Spain,409,41,9.02200488997555,-0.04388085520503882,202,209,7
3176,Thomas Meunier,Belgium,342,43,11.31578947368421,-0.04413360586675159,203,170,-33
8506,Konrad Laimer,Austria,337,151,40.32640949554896,-0.04468166064158398,204,1,-203
3477,Álvaro Borja Morata Martín,Spain,455,99,19.582417582417584,-0.04523979764281314,205,42,-163
11601,Matteo Pessina,Italy,202,29,12.920792079207919,-0.04572123182612141,206,143,-63
8967,Ondrej Duda,Slovakia,231,78,30.38961038961039,-0.046508734579626884,207,5,-202
8830,Andriy Yarmolenko,Ukraine,452,65,12.942477876106194,-0.04719386850582677,208,141,-67
9476,Teemu Pukki,Finland,239,76,28.619246861924687,-0.04886269841527443,209,8,-201
7173,Leonardo Bonucci,Italy,702,32,4.102564102564103,-0.05119491576542967,210,253,43
5206,Rúben Santos Gato Alves Dias,Portugal,379,25,5.936675461741425,-0.051478964979684176,211,243,32
5572,Mats Hummels,Germany,348,33,8.534482758620689,-0.051935023054925006,212,213,1
3026,Adrien Rabiot,France,321,46,12.897196261682241,-0.05244847221948097,213,144,-69
9725,Joel Pohjanpalo,Finland,248,37,13.42741935483871,-0.052765127285632867,214,130,-84
3500,Granit Xhaka,Switzerland,409,70,15.403422982885086,-0.05344276773139051,215,104,-111
8095,Jakub Jankto,Czech Republic,258,40,13.953488372093023,-0.053566572729917994,216,124,-92
11268,Attila Fiola,Hungary,268,63,21.15671641791045,-0.05394315284287064,217,28,-189
11000,Taras Stepanenko,Ukraine,187,40,19.25133689839572,-0.0563363931266451,218,49,-169
5476,Benjamin Pavard,France,320,57,16.03125,-0.057751977557142765,219,93,-126
7788,Ciro Immobile,Italy,445,103,20.831460674157302,-0.058135778159474995,220,30,-190
6685,Mikel Oyarzabal Ugarte,Spain,189,26,12.38095238095238,-0.06101412204198049,221,151,-70
38196,Daniel O''Shaughnessy,Finland,283,34,10.812720848056536,-0.061577506524473545,222,179,-43
7038,Manuel Locatelli,Italy,287,59,18.501742160278745,-0.06339866665282949,223,57,-166
5207,Cristiano Ronaldo dos Santos Aveiro,Portugal,379,38,9.023746701846965,-0.06491947297828775,224,208,-16
5171,Roman Zobnin,Russia,250,61,21.96,-0.06562010444987236,225,22,-203
10592,Stefan Ristovski,North Macedonia,282,30,9.574468085106384,-0.06814287896871232,226,197,-29
9722,Peter Pekarík,Slovakia,236,41,15.635593220338984,-0.071534436551608,227,102,-125
5469,Marcelo Brozović,Croatia,290,78,24.206896551724135,-0.07691029913232122,228,13,-215
16570,Vladimír Coufal,Czech Republic,471,73,13.949044585987261,-0.07731659445265565,229,125,-104
16469,Tomáš Holeš,Czech Republic,302,49,14.602649006622515,-0.0813816006372303,230,114,-116
5537,Fabian Lukas Schär,Switzerland,212,23,9.764150943396226,-0.08169372909433459,231,194,-37
30644,Darko Velkovski,North Macedonia,272,49,16.21323529411765,-0.08193373721802527,232,90,-142
9048,Stephen O''Donnell,Scotland,253,47,16.71936758893281,-0.08240944590369899,233,80,-153
8069,Matthijs de Ligt,Netherlands,284,41,12.992957746478874,-0.0824999849191544,234,139,-95
